dd,ð,VOWEL,VOWEL
tt,d,VOWEL,VOWEL
ng,ŋ
nk,ŋ
sc,s
r,ʁ,,VOWEL
r,ɐ̯,VOWEL
o,ɔ
\u0061\u030A,oː
\u00E5,oː
d,ð̠˕ˠ,VOWEL,\b|CONSONANT|FRONT
t,ð,VOWEL,\b|CONSONANT
g,ɪ̯,FRONT
g,ʊ̯,BACK
af,a,\b,\b
g,,,\b
g,ɡ
r,ɐ̯,,\b
c,s
e,ɛ
a,æ
a,ɑ,r
a,ɑ,,r
r,ʁ
ø,œ
y,u
p,p
(œ|ɑ|æ|ɛ|ʊ̯|ɪ̯|ɔ|VOWEL),,,ɐ̯
