p/,p̓
p̕,p̓
p’,p̓
t/,t̓
t̕,t̓
t’,t̓
k/,k̓
k̕,k̓
k’,k̓
c/,c̓
c̕,c̓
c’,c̓
ƛ/,ƛ̓
ƛ̕,ƛ̓
ƛ’,ƛ̓
k'ʷ,k̓ʷ
k]ʷ,k̓ʷ
k̕ʷ,k̓ʷ
k’ʷ,k̓ʷ
kʷ̓,k̓ʷ
kʷ',k̓ʷ
kʷ’,k̓ʷ
k'w,k̓ʷ
k]w,k̓ʷ
k̕w,k̓ʷ
k’w,k̓ʷ
kw̓,k̓ʷ
kw',k̓ʷ
kw’,k̓ʷ
q'ʷ,q̓ʷ
q]ʷ,q̓ʷ
q̕ʷ,q̓ʷ
q’ʷ,q̓ʷ
qʷ̓,q̓ʷ
qʷ',q̓ʷ
qʷ’,q̓ʷ
q'w,q̓ʷ
q]w,q̓ʷ
q̕w,q̓ʷ
q’w,q̓ʷ
qw̓,q̓ʷ
qw',q̓ʷ
qw’,q̓ʷ
ǧw,ǧʷ
x̌w,x̌ʷ
kw,kʷ
gw,gʷ
qw,qʷ
xw,xʷ
χw,χʷ
̕m,m̓
’m,m̓
'm,m̓
̕n,n̓
’n,n̓
'n,n̓
̕w,w̓
’w,w̓
'w,w̓
̕y,y̓
’y,y̓
'y,y̓
l̕,l'
l̓,l'
l’,l'
dz,dᶻ
