a,a
ˈa,aS
aː,aL
áː,aHT
àː,aLT
ʌ̃̀ː,eNLT
ʌ̃́ː,eNHT
ˈʌ̃,eNS
ʌ̃ː,eNL
ʌ̃,eN
e,e
ˈe,eS
èː,eLT
éː,eHT
i,i
ˈi,iS
iː,iL
íː,iHT
ìː,iLT
k,k
kʷ,kW
ɡʷ,gW
ɡ,g
kʰʷ,kHW
n,n
ṹː,oNHT
ũ̀ː,oNLT
ˈũ,oNS
ũ,oN
o,o
ˈo,oS
òː,oLT
óː,oHT
r,r
t,t
d,d
d͡ʒ,j
t͡ʃ,ch
ʃ,sh
s,s
w,w
f,f
j,y
ʔ,7
