b,b
p,p
π,p̓
m,m
¡,ṃ́
™,ṃ
µ,m̓
≤,ṃ̓
d,d
†,t̓
n,n
¢,ṇ́
∞,ṇ
ñ,n̓
∫,ṇ̓
z,z
c,c
ç,c̓
s,s
ß,λ
∂,ƛ
ƒ,ƛ̓
æ,ɫ
l,l
ø,ḷ́
ª,ḷ
¬,l̓
…,ḷ̓
gv,g
kv,k
˚,k̓
x,x
y,y
í,í
¥,y̓
î,i̓
gv,gv
kv,kv
˚v,k̓v
xv,xv
w,w
ú,ú
u,u
∑,w̓
ü,u̓
©v,ǧv
qv,qv
œv,q̓v
≈v,x̌v
©,ǧ
q,q
œ,q̓
≈,x̌
h,h
á,á
a,a
˙,h̓
å,a̓
≈,x̌
Í,⅄
Î,⅄
Ï,⅄̓
