ö:,o\u0303
ë:,e\u0303
ä:,ɑ\u0303
ö,o\u0303
ë,e\u0303
ä,ɑ\u0303
a:,ɑ
o:,o
u:,u
e:,e
i:,i
a,ɑ
e,e
i,i
o,o
u,u
j,d͡ʒ
z,z
t,t
d,d
g,ɡ
k,k
tš,t͡ʃ
s,s
w,w
',ʔ
’,ʔ
š,ʃ
y,j
